2.155	-0.000001698
2.160	0.000001697
2.165	0.000005209
2.170	0.000008701
2.175	0.00001219
2.180	0.00001574
2.185	0.00001931
2.190	0.00002279
2.195	0.00002605
2.200	0.00002909
2.205	0.00003195
2.210	0.00003459
2.215	0.00003688
2.220	0.00003873
2.225	0.00004019
2.230	0.00004128
2.235	0.00004213
2.240	0.00004293
2.245	0.00004386
2.250	0.00004491
2.255	0.000046
2.260	0.00004714
2.265	0.0000483
2.270	0.00004941
2.275	0.00005044
2.280	0.00005139
2.285	0.00005225
2.290	0.0000531
2.295	0.00005417
2.300	0.00005565
2.305	0.00005754
2.310	0.00005966
2.315	0.00006189
2.320	0.00006417
2.325	0.00006646
2.330	0.00006862
2.335	0.00007042
2.340	0.00007169
2.345	0.0000723
2.350	0.00007218
2.355	0.00007139
2.360	0.00007015
2.365	0.00006866
2.370	0.000067
2.375	0.00006513
2.380	0.00006303
2.385	0.00006074
2.390	0.00005826
2.395	0.00005553
2.400	0.00005248
2.405	0.00004905
2.410	0.00004529
2.415	0.00004133
2.420	0.0000374
2.425	0.00003362
2.430	0.00002997
2.435	0.00002635
2.440	0.00002282
2.445	0.00001947
2.450	0.00001635
2.455	0.00001349
2.460	0.00001102
2.465	0.000009084
2.470	0.000007731
2.475	0.000006841
2.480	0.000006264
2.485	0.00000589
2.490	0.00000559
2.495	0.000005172
2.500	0.000004422
2.505	0.00000318
2.510	0.000001398
2.515	0
2.520	-0.000003189
2.525	-0.000005439
2.530	-0.00000742
2.535	-0.000009124
2.540	-0.00001063
2.545	-0.00001209
2.550	-0.0000137
2.555	-0.00001561
2.560	-0.00001786
2.565	-0.00002036
2.570	-0.00002289
2.575	-0.00002524
2.580	-0.00002728
2.585	-0.00002896
2.590	-0.00003018
2.595	-0.0000309
2.600	-0.00003122
2.605	-0.00003128
2.610	-0.00003123
2.615	-0.0000311
2.620	-0.00003084
2.625	-0.00003034
2.630	-0.0000296
2.635	-0.00002873
2.640	-0.0000277
2.645	-0.00002628
2.650	-0.00002432
2.655	-0.000022
2.660	-0.0000197
2.665	-0.00001766
2.670	-0.00001594
2.675	-0.00001456
2.680	-0.00001358
2.685	-0.00001301
2.690	-0.00001279
2.695	-0.00001281
2.700	-0.00001287
2.705	-0.00001277
2.710	-0.00001245
2.715	-0.00001195
2.720	-0.00001146
2.725	-0.00001108
2.730	-0.00001079
2.735	-0.00001053
2.740	-0.00001018
2.745	-0.000009536
2.750	-0.000008414
2.755	-0.000006751
2.760	-0.000004596
2.765	-0.000002099
2.770	0
2.775	0.000002979
2.780	0.00000537
2.785	0.000007792
2.790	0.00001041
2.795	0.00001342
2.800	0.00001697
2.805	0.00002111
2.810	0.00002576
2.815	0.0000307
2.820	0.00003567
2.825	0.00004049
2.830	0.00004498
2.835	0.00004895
2.840	0.00005219
2.845	0.00005461
2.850	0.0000563
2.855	0.00005744
2.860	0.00005822
2.865	0.00005879
2.870	0.00005936
2.875	0.00006003
2.880	0.00006062
2.885	0.00006076
2.890	0.00006024
2.895	0.00005909
2.900	0.00005728
2.905	0.00005478
2.910	0.00005163
2.915	0.00004807
2.920	0.00004443
2.925	0.00004095
2.930	0.00003776
2.935	0.00003479
2.940	0.00003172
2.945	0.00002825
2.950	0.00002438
2.955	0.00002033
2.960	0.00001623
2.965	0.00001199
2.970	0.00000753
2.975	0.000002873
2.980	-0.000001912
2.985	-0.000006764
2.990	-0.00001166
2.995	-0.00001654
3.000	-0.00002137
3.005	-0.00002613
3.010	-0.00003074
3.015	-0.00003513
3.020	-0.00003933
3.025	-0.00004348
3.030	-0.0000477
3.035	-0.00005201
3.040	-0.00005641
3.045	-0.00006088
3.050	-0.00006538
3.055	-0.00006987
3.060	-0.00007435
3.065	-0.00007871
3.070	-0.00008262
3.075	-0.0000857
3.080	-0.00008771
3.085	-0.00008863
3.090	-0.00008859
3.095	-0.00008791
3.100	-0.00008708
3.105	-0.0000865
3.110	-0.0000863
3.115	-0.00008635
3.120	-0.0000865
3.125	-0.00008654
3.130	-0.00008629
3.135	-0.00008558
3.140	-0.00008424
3.145	-0.00008219
3.150	-0.0000795
3.155	-0.00007637
3.160	-0.00007298
3.165	-0.00006947
3.170	-0.000066
3.175	-0.00006273
3.180	-0.00005981
3.185	-0.00005726
3.190	-0.00005499
3.195	-0.00005281
3.200	-0.00005052
3.205	-0.00004806
3.210	-0.00004544
3.215	-0.00004275
3.220	-0.00004007
3.225	-0.00003746
3.230	-0.00003487
3.235	-0.0000321
3.240	-0.00002887
3.245	-0.00002511
3.250	-0.00002092
3.255	-0.0000165
3.260	-0.00001213
3.265	-0.000008018
3.270	-0.000004214
3.275	0
3.280	0.000002265
3.285	0.000004712
3.290	0.000006656
3.295	0.000008359
3.300	0.00001012
3.305	0.00001209
3.310	0.00001421
3.315	0.00001626
3.320	0.00001807
3.325	0.00001961
3.330	0.00002096
3.335	0.00002215
3.340	0.00002309
3.345	0.00002363
3.350	0.00002375
3.355	0.00002366
3.360	0.00002364
3.365	0.00002383
3.370	0.00002424
3.375	0.00002486
3.380	0.00002569
3.385	0.00002668
3.390	0.00002782
3.395	0.00002916
3.400	0.00003078
3.405	0.0000328
3.410	0.00003527
3.415	0.00003817
3.420	0.00004145
3.425	0.00004503
3.430	0.00004871
3.435	0.00005216
3.440	0.00005502
3.445	0.00005702
3.450	0.00005793
3.455	0.00005773
3.460	0.00005656
3.465	0.00005465
3.470	0.00005227
3.475	0.00004965
3.480	0.00004682
3.485	0.0000437
3.490	0.00004024
3.495	0.00003646
3.500	0.00003235
3.505	0.0000278
3.510	0.00002267
3.515	0.00001694
3.520	0.00001083
3.525	0.000004583
3.530	-0.000001658
3.535	-0.000007722
3.540	-0.00001329
3.545	-0.00001808
3.550	-0.00002198
3.555	-0.00002505
3.560	-0.00002736
3.565	-0.00002894
3.570	-0.00002965
3.575	-0.0000294
3.580	-0.00002845
3.585	-0.00002733
3.590	-0.0000264
3.595	-0.00002573
3.600	-0.00002526
3.605	-0.00002491
3.610	-0.00002465
3.615	-0.00002453
3.620	-0.00002462
3.625	-0.00002513
3.630	-0.00002629
3.635	-0.00002826
3.640	-0.00003093
3.645	-0.00003406
3.650	-0.00003748
3.655	-0.00004096
3.660	-0.00004414
3.665	-0.0000467
3.670	-0.00004852
3.675	-0.00004965
3.680	-0.00005014
3.685	-0.00005
3.690	-0.00004934
3.695	-0.00004829
3.700	-0.00004687
3.705	-0.00004491
3.710	-0.00004224
3.715	-0.00003872
3.720	-0.00003422
3.725	-0.00002864
3.730	-0.00002187
3.735	-0.00001374
3.740	-0.000004174
3.745	0.000006532
3.750	0.00001769
3.755	0.00002849
3.760	0.00003825
3.765	0.00004654
3.770	0.00005303
3.775	0.0000575
3.780	0.00005981
3.785	0.00005991
3.790	0.00005792
3.795	0.00005414
3.800	0.00004899
3.805	0.00004296
3.810	0.00003651
3.815	0.00002991
3.820	0.00002312
3.825	0.00001595
3.830	0.000008256
3.835	0
3.840	-0.000008707
3.845	-0.00001782
3.850	-0.00002718
3.855	-0.00003668
3.860	-0.00004606
3.865	-0.00005479
3.870	-0.00006202
3.875	-0.00006681
3.880	-0.00006845
3.885	-0.00006662
3.890	-0.00006127
3.895	-0.00005261
3.900	-0.00004126
3.905	-0.00002822
3.910	-0.00001465
3.915	-0.000001469
3.920	0.0000107
3.925	0.0000215
3.930	0.0000309
3.935	0.00003934
3.940	0.00004771
3.945	0.0000569
3.950	0.00006748
3.955	0.00007956
3.960	0.00009296
3.965	0.0001071
3.970	0.000121
3.975	0.0001334
3.980	0.0001432
3.985	0.0001495
3.990	0.0001519
3.995	0.0001502
4.000	0.0001449
4.005	0.0001376
4.010	0.0001297
4.015	0.0001228
4.020	0.0001178
4.025	0.0001151
4.030	0.0001147
4.035	0.000116
4.040	0.000118
4.045	0.0001199
4.050	0.0001204
4.055	0.0001189
4.060	0.0001149
4.065	0.0001086
4.070	0.0001007
4.075	0.00009197
4.080	0.00008329
4.085	0.00007555
4.090	0.00006938
4.095	0.00006502
4.100	0.0000623
4.105	0.00006077
4.110	0.00005972
4.115	0.00005821
4.120	0.00005526
4.125	0.00005018
4.130	0.00004272
4.135	0.00003296
4.140	0.00002116
4.145	0.000007694
4.150	-0.000007063
4.155	-0.00002269
4.160	-0.00003877
4.165	-0.00005494
4.170	-0.00007093
4.175	-0.0000864
4.180	-0.000101
4.185	-0.0001146
4.190	-0.0001272
4.195	-0.000139
4.200	-0.0001502
4.205	-0.0001607
4.210	-0.0001707
4.215	-0.0001803
4.220	-0.0001898
4.225	-0.0001991
4.230	-0.0002081
4.235	-0.0002163
4.240	-0.0002231
4.245	-0.0002281
4.250	-0.0002307
4.255	-0.0002306
4.260	-0.0002274
4.265	-0.0002214
4.270	-0.0002129
4.275	-0.0002023
4.280	-0.0001904
4.285	-0.000178
4.290	-0.0001653
4.295	-0.0001529
4.300	-0.0001409
4.305	-0.0001294
4.310	-0.0001185
4.315	-0.0001078
4.320	-0.00009731
4.325	-0.00008694
4.330	-0.00007659
4.335	-0.00006611
4.340	-0.00005548
4.345	-0.00004475
4.350	-0.00003386
4.355	-0.00002267
4.360	-0.00001115
4.365	0
4.370	0.00001162
4.375	0.00002208
4.380	0.00003166
4.385	0.00004034
4.390	0.00004803
4.395	0.00005462
4.400	0.0000602
4.405	0.00006515
4.410	0.00007007
4.415	0.00007558
4.420	0.00008212
4.425	0.00008994
4.430	0.00009904
4.435	0.0001092
4.440	0.00012
4.445	0.0001309
4.450	0.0001413
4.455	0.0001504
4.460	0.0001574
4.465	0.0001618
4.470	0.0001636
4.475	0.0001633
4.480	0.0001615
4.485	0.0001588
4.490	0.0001561
4.495	0.0001541
4.500	0.0001533
4.505	0.0001538
4.510	0.0001555
4.515	0.0001586
4.520	0.0001627
4.525	0.0001673
4.530	0.0001718
4.535	0.000176
4.540	0.0001797
4.545	0.0001828
4.550	0.0001855
4.555	0.0001879
4.560	0.000191
4.565	0.0001953
4.570	0.0002012
4.575	0.0002089
4.580	0.0002185
4.585	0.00023
4.590	0.0002429
4.595	0.0002566
4.600	0.0002702
4.605	0.0002826
4.610	0.0002929
4.615	0.0003006
4.620	0.0003052
4.625	0.0003067
4.630	0.000305
4.635	0.0003007
4.640	0.0002939
4.645	0.0002849
4.650	0.0002741
4.655	0.000262
4.660	0.0002491
4.665	0.0002354
4.670	0.0002209
4.675	0.0002051
4.680	0.0001877
4.685	0.0001686
4.690	0.0001478
4.695	0.0001254
4.700	0.0001015
4.705	0.00007613
4.710	0.00004949
4.715	0.00002211
4.720	-0.000005224
4.725	-0.00003173
4.730	-0.00005684
4.735	-0.0000802
4.740	-0.0001017
4.745	-0.0001214
4.750	-0.0001397
4.755	-0.0001568
4.760	-0.0001729
4.765	-0.0001885
4.770	-0.0002041
4.775	-0.00022
4.780	-0.0002364
4.785	-0.0002535
4.790	-0.0002714
4.795	-0.0002904
4.800	-0.0003106
4.805	-0.0003318
4.810	-0.0003536
4.815	-0.0003755
4.820	-0.0003971
4.825	-0.0004175
4.830	-0.000436
4.835	-0.0004524
4.840	-0.0004664
4.845	-0.0004781
4.850	-0.0004876
4.855	-0.0004952
4.860	-0.0005016
4.865	-0.0005073
4.870	-0.0005126
4.875	-0.0005171
4.880	-0.0005201
4.885	-0.0005208
4.890	-0.0005182
4.895	-0.0005108
4.900	-0.0004976
4.905	-0.0004776
4.910	-0.0004505
4.915	-0.0004164
4.920	-0.000376
4.925	-0.0003302
4.930	-0.0002803
4.935	-0.0002278
4.940	-0.0001739
4.945	-0.0001192
4.950	-0.00006428
4.955	-0.000009541
4.960	0.00004457
4.965	0.00009781
4.970	0.0001502
4.975	0.0002018
4.980	0.0002531
4.985	0.0003044
4.990	0.0003558
4.995	0.000407
5.000	0.0004576
5.005	0.0005066
5.010	0.0005531
5.015	0.0005957
5.020	0.0006331
5.025	0.0006643
5.030	0.0006884
5.035	0.0007052
5.040	0.000715
5.045	0.0007186
5.050	0.0007172
5.055	0.0007125
5.060	0.0007062
5.065	0.0006996
5.070	0.0006936
5.075	0.0006887
5.080	0.0006843
5.085	0.0006797
5.090	0.0006733
5.095	0.0006638
5.100	0.0006501
5.105	0.0006312
5.110	0.0006065
5.115	0.0005758
5.120	0.0005393
5.125	0.0004978
5.130	0.0004524
5.135	0.0004042
5.140	0.0003546
5.145	0.000305
5.150	0.0002562
5.155	0.0002086
5.160	0.0001623
5.165	0.000117
5.170	0.00007215
5.175	0.00002696
5.180	-0.00001942
5.185	-0.00006773
5.190	-0.0001184
5.195	-0.0001716
5.200	-0.0002268
5.205	-0.0002829
5.210	-0.0003382
5.215	-0.0003906
5.220	-0.0004386
5.225	-0.0004807
5.230	-0.0005164
5.235	-0.0005454
5.240	-0.000568
5.245	-0.0005852
5.250	-0.0005985
5.255	-0.0006094
5.260	-0.0006192
5.265	-0.0006291
5.270	-0.0006397
5.275	-0.0006512
5.280	-0.0006636
5.285	-0.0006766
5.290	-0.0006898
5.295	-0.0007028
5.300	-0.000715
5.305	-0.0007255
5.310	-0.0007339
5.315	-0.0007395
5.320	-0.000742
5.325	-0.0007417
5.330	-0.0007389
5.335	-0.0007344
5.340	-0.0007288
5.345	-0.0007226
5.350	-0.0007164
5.355	-0.0007106
5.360	-0.0007055
5.365	-0.0007006
5.370	-0.0006952
5.375	-0.0006882
5.380	-0.0006786
5.385	-0.000665
5.390	-0.000646
5.395	-0.0006207
5.400	-0.000589
5.405	-0.0005513
5.410	-0.0005085
5.415	-0.0004622
5.420	-0.0004144
5.425	-0.0003668
5.430	-0.0003213
5.435	-0.000279
5.440	-0.00024
5.445	-0.0002043
5.450	-0.000171
5.455	-0.0001394
5.460	-0.0001084
5.465	-0.00007712
5.470	-0.0000448
5.475	-0.00001092
5.480	0.00002466
5.485	0.00006175
5.490	0.00009994
5.495	0.0001387
5.500	0.0001772
5.505	0.0002149
5.510	0.0002512
5.515	0.000286
5.520	0.0003196
5.525	0.0003532
5.530	0.000388
5.535	0.0004254
5.540	0.0004663
5.545	0.0005112
5.550	0.0005597
5.555	0.0006112
5.560	0.0006651
5.565	0.0007205
5.570	0.0007765
5.575	0.0008318
5.580	0.0008852
5.585	0.0009357
5.590	0.0009829
5.595	0.00103
5.600	0.00107
5.605	0.0011
5.610	0.00114
5.615	0.00117
5.620	0.00119
5.625	0.00121
5.630	0.00123
5.635	0.00124
5.640	0.00125
5.645	0.00125
5.650	0.00125
5.655	0.00124
5.660	0.00122
5.665	0.0012
5.670	0.00118
5.675	0.00115
5.680	0.00111
5.685	0.00107
5.690	0.00103
5.695	0.0009803
5.700	0.0009299
5.705	0.0008772
5.710	0.0008222
5.715	0.0007648
5.720	0.0007044
5.725	0.000641
5.730	0.000574
5.735	0.0005031
5.740	0.0004282
5.745	0.0003494
5.750	0.0002676
5.755	0.0001838
5.760	0.00009877
5.765	0.00001329
5.770	-0.00007215
5.775	-0.0001571
5.780	-0.0002415
5.785	-0.0003253
5.790	-0.000409
5.795	-0.0004931
5.800	-0.0005777
5.805	-0.0006631
5.810	-0.0007489
5.815	-0.0008344
5.820	-0.0009188
5.825	-0.001
5.830	-0.00108
5.835	-0.00116
5.840	-0.00123
5.845	-0.00129
5.850	-0.00135
5.855	-0.00141
5.860	-0.00145
5.865	-0.00149
5.870	-0.00153
5.875	-0.00157
5.880	-0.0016
5.885	-0.00163
5.890	-0.00165
5.895	-0.00168
5.900	-0.00171
5.905	-0.00173
5.910	-0.00174
5.915	-0.00176
5.920	-0.00176
5.925	-0.00175
5.930	-0.00174
5.935	-0.00171
5.940	-0.00168
5.945	-0.00164
5.950	-0.0016
5.955	-0.00155
5.960	-0.0015
5.965	-0.00145
5.970	-0.00139
5.975	-0.00134
5.980	-0.00127
5.985	-0.0012
5.990	-0.00113
5.995	-0.00104
6.000	-0.0009499
6.005	-0.0008497
6.010	-0.0007438
6.015	-0.000634
6.020	-0.0005222
6.025	-0.0004105
6.030	-0.0003005
6.035	-0.0001932
6.040	-0.00008908
6.045	0.00001188
6.050	0.0001098
6.055	0.0002053
6.060	0.0002992
6.065	0.0003925
6.070	0.000486
6.075	0.0005802
6.080	0.0006751
6.085	0.0007707
6.090	0.0008668
6.095	0.000963
6.100	0.00106
6.105	0.00115
6.110	0.00125
6.115	0.00134
6.120	0.00142
6.125	0.00151
6.130	0.00159
6.135	0.00167
6.140	0.00174
6.145	0.00182
6.150	0.00189
6.155	0.00196
6.160	0.00203
6.165	0.00209
6.170	0.00215
6.175	0.0022
6.180	0.00224
6.185	0.00228
6.190	0.00231
6.195	0.00233
6.200	0.00235
6.205	0.00235
6.210	0.00234
6.215	0.00232
6.220	0.00228
6.225	0.00224
6.230	0.00219
6.235	0.00213
6.240	0.00206
6.245	0.00199
6.250	0.00192
6.255	0.00183
6.260	0.00175
6.265	0.00166
6.270	0.00157
6.275	0.00148
6.280	0.00139
6.285	0.00129
6.290	0.00119
6.295	0.00109
6.300	0.0009851
6.305	0.0008779
6.310	0.0007683
6.315	0.0006568
6.320	0.0005439
6.325	0.0004301
6.330	0.0003159
6.335	0.0002014
6.340	0.00008632
6.345	-0.0000296
6.350	-0.0001467
6.355	-0.0002655
6.360	-0.0003868
6.365	-0.0005115
6.370	-0.0006405
6.375	-0.0007738
6.380	-0.0009109
6.385	-0.00105
6.390	-0.00119
6.395	-0.00133
6.400	-0.00147
6.405	-0.00159
6.410	-0.00172
6.415	-0.00183
6.420	-0.00193
6.425	-0.00202
6.430	-0.0021
6.435	-0.00217
6.440	-0.00222
6.445	-0.00227
6.450	-0.0023
6.455	-0.00232
6.460	-0.00233
6.465	-0.00233
6.470	-0.00231
6.475	-0.00228
6.480	-0.00225
6.485	-0.0022
6.490	-0.00214
6.495	-0.00208
6.500	-0.00201
6.505	-0.00194
6.510	-0.00186
6.515	-0.00178
6.520	-0.00169
6.525	-0.00161
6.530	-0.00151
6.535	-0.00142
6.540	-0.00133
6.545	-0.00124
6.550	-0.00114
6.555	-0.00106
6.560	-0.0009688
6.565	-0.0008824
6.570	-0.0007956
6.575	-0.0007071
6.580	-0.0006151
6.585	-0.0005181
6.590	-0.0004146
6.595	-0.0003039
6.600	-0.0001867
6.605	-0.00006402
6.610	0.00006226
6.615	0.0001902
6.620	0.0003175
6.625	0.0004423
6.630	0.0005627
6.635	0.0006776
6.640	0.0007858
6.645	0.0008869
6.650	0.0009808
6.655	0.00107
6.660	0.00115
6.665	0.00122
6.670	0.00129
6.675	0.00134
6.680	0.00139
6.685	0.00143
6.690	0.00145
6.695	0.00146
6.700	0.00145
6.705	0.00143
6.710	0.00139
6.715	0.00133
6.720	0.00126
6.725	0.00119
6.730	0.00111
6.735	0.00102
6.740	0.0009363
6.745	0.0008518
6.750	0.0007694
6.755	0.0006897
6.760	0.0006128
6.765	0.000538
6.770	0.0004646
6.775	0.0003916
6.780	0.000318
6.785	0.0002435
6.790	0.0001684
6.795	0.00009359
6.800	0.00001989
6.805	-0.00005193
6.810	-0.0001215
6.815	-0.0001888
6.820	-0.0002541
6.825	-0.0003178
6.830	-0.0003804
6.835	-0.0004425
6.840	-0.000505
6.845	-0.0005686
6.850	-0.0006341
6.855	-0.0007013
6.860	-0.0007695
6.865	-0.0008374
